"i","j","value"
148,105,5.1578473511611653
149,105,5.1637370102021611
150,105,5.1696266692431569
151,105,5.1755163282841536
152,105,5.1814059873251495
153,105,5.1872956463661462
154,105,5.193185305407142
155,105,5.1990749644481378
156,105,5.2049646234891345
157,105,5.2108542825301303
158,105,5.2167439415711261
159,105,5.2226336006121228
160,105,5.2285232596531186
161,105,5.2344129186941153
162,105,5.2403025777351111
163,105,5.2461922367761069
164,105,5.2520818958171036
165,105,5.2579715548580994
166,105,5.2638612138990952
167,105,5.2697508729400919
168,105,5.2756405319810886
169,105,5.2815301910220844
170,105,5.2874198500630811
171,105,5.2933095091040769
172,105,5.2991991681450736
173,105,5.3050888271860694
174,105,5.3109784862270661
175,105,5.316868145268062
176,105,5.3227578043090578
177,105,5.3286474633500545
178,105,5.3345371223910503
179,105,5.3404267814320461
180,105,5.3463164404730428
181,105,5.3522060995140386
182,105,5.3580957585550353
183,105,5.3639854175960311
184,105,5.3698750766370269
185,105,5.3757647356780236
186,105,5.3816543947190194
187,105,5.3875440537600152
188,105,5.3934337128010119
189,105,5.3993233718420086
190,105,5.4052130308830044
191,105,5.4111026899240011
192,105,5.416992348964996
193,105,5.4228820080059936
194,105,5.4287716670469894
195,105,5.4346613260879861
196,105,5.4405509851289819
197,105,5.4464406441699778
198,105,5.4523303032109744
199,105,5.4582199622519703
200,105,5.4641096212929661
201,105,5.4699992803339628
202,105,5.4758889393749586
203,105,0
204,105,0
205,105,0
206,105,0
207,105,0
208,105,0
209,105,0
210,105,0
211,105,0
212,105,0
213,105,0
214,105,0
215,105,0
216,105,0
217,105,0
218,105,0
219,105,0
220,105,0
221,105,0
222,105,0
223,105,0
224,105,0
225,105,0
226,105,0
227,105,0
228,105,0
229,105,0
230,105,0
231,105,0
232,105,0
233,105,0
234,105,0
235,105,0
236,105,0
237,105,0
238,105,0
239,105,0
240,105,0
241,105,0
242,105,0
243,105,0
244,105,0
245,105,0
246,105,0
247,105,0
248,105,0
249,105,0
250,105,0
251,105,0
252,105,0
253,105,0
1,106,4.2920674721347254
2,106,4.297986432961995
3,106,4.3039053937892646
4,106,4.3098243546165342
5,106,4.3157433154438047
6,106,4.3216622762710744
7,106,4.327581237098344
8,106,4.3335001979256145
9,106,4.3394191587528841
10,106,4.3453381195801537
11,106,4.3512570804074233
12,106,4.3571760412346929
13,106,4.3630950020619634
14,106,4.369013962889233
15,106,4.3749329237165027
16,106,4.3808518845437723
17,106,4.3867708453710419
18,106,4.3926898061983115
19,106,4.3986087670255811
20,106,4.4045277278528516
21,106,4.4104466886801212
22,106,4.4163656495073917
23,106,4.4222846103346614
24,106,4.428203571161931
25,106,4.4341225319892006
26,106,4.4400414928164702
27,106,4.4459604536437398
28,106,4.4518794144710103
29,106,4.4577983752982799
30,106,4.4637173361255496
31,106,4.4696362969528192
32,106,4.4755552577800897
33,106,4.4814742186073584
34,106,4.4873931794346289
35,106,4.4933121402618985
36,106,4.4992311010891681
37,106,4.5051500619164377
38,106,4.5110690227437082
39,106,4.516987983570977
40,106,4.5229069443982475
41,106,4.5288259052255171
42,106,4.5347448660527867
43,106,4.5406638268800572
44,106,4.5465827877073268
45,106,4.5525017485345964
46,106,4.5584207093618661
47,106,4.5643396701891366
48,106,4.5702586310164053
49,106,4.5761775918436758
50,106,4.5820965526709454
51,106,4.588015513498215
52,106,4.5939344743254846
53,106,4.5998534351527551
54,106,4.6057723959800239
55,106,4.6116913568072944
56,106,4.6176103176345649
57,106,4.6235292784618336
58,106,4.6294482392891041
59,106,4.6353672001163737
60,106,4.6412861609436442
61,106,4.6472051217709129
62,106,4.6531240825981834
63,106,4.6590430434254522
64,106,4.6649620042527227
65,106,4.6708809650799923
66,106,4.6767999259072619
67,106,4.6827188867345315
68,106,4.688637847561802
69,106,4.6945568083890725
70,106,4.7004757692163412
71,106,4.7063947300436118
72,106,4.7123136908708805
73,106,4.718232651698151
74,106,4.7241516125254206
75,106,4.7300705733526911
76,106,4.7359895341799598
77,106,4.7419084950072303
78,106,4.7478274558344991
79,106,4.7537464166617696
80,106,4.7596653774890392
81,106,4.7655843383163097
82,106,4.7715032991435793
83,106,4.7774222599708489
84,106,4.7833412207981194
85,106,4.7892601816253881
86,106,4.7951791424526586
87,106,4.8010981032799283
88,106,4.8070170641071979
89,106,4.8129360249344675
90,106,4.818854985761738
91,106,4.8247739465890067
92,106,4.8306929074162772
93,106,4.8366118682435468
94,106,4.8425308290708164
95,106,4.8484497898980869
96,106,4.8543687507253566
97,106,4.8602877115526253
98,106,4.8662066723798958
99,106,4.8721256332071663
100,106,4.878044594034435
101,106,4.8839635548617055
102,106,4.8898825156889751
103,106,4.8958014765162448
104,106,4.9017204373435144
105,106,4.9076393981707849
106,106,4.9135583589980536
107,106,4.9194773198253241
108,106,4.9253962806525946
109,106,4.9313152414798633
110,106,4.9372342023071329
111,106,4.9431531631344034
112,106,4.9490721239616731
113,106,4.9549910847889427
114,106,4.9609100456162132
115,106,4.9668290064434819
116,106,4.9727479672707524
117,106,4.978666928098022
118,106,4.9845858889252916
119,106,4.9905048497525613
120,106,4.9964238105798318
121,106,5.0023427714071014
122,106,5.008261732234371
123,106,5.0141806930616406
124,106,5.0200996538889102
125,106,5.0260186147161807
126,106,5.0319375755434503
127,106,5.03785653637072
128,106,5.0437754971979896
129,106,5.0496944580252601
130,106,5.0556134188525288
131,106,5.0615323796797993
132,106,5.0674513405070689
133,106,5.0733703013343385
134,106,5.0792892621616081
135,106,5.0852082229888786
136,106,5.0911271838161474
137,106,5.0970461446434179
138,106,5.1029651054706884
139,106,5.1088840662979571
140,106,5.1148030271252276
141,106,5.1207219879524972
142,106,5.1266409487797668
143,106,5.1325599096070365
144,106,5.138478870434307
145,106,5.1443978312615757
146,106,5.1503167920888462
147,106,5.1562357529161158
148,106,5.1621547137433854
149,106,5.168073674570655
150,106,5.1739926353979255
151,106,5.1799115962251951
152,106,5.1858305570524648
153,106,5.1917495178797353
154,106,5.197668478707004
155,106,5.2035874395342745
156,106,5.2095064003615441
157,106,5.2154253611888137
158,106,5.2213443220160833
159,106,5.2272632828433538
160,106,5.2331822436706226
161,106,5.2391012044978931
162,106,5.2450201653251627
163,106,5.2509391261524323
164,106,5.2568580869797028
165,106,5.2627770478069724
166,106,5.268696008634242
167,106,5.2746149694615116
168,106,5.2805339302887822
169,106,5.2864528911160509
170,106,5.2923718519433214
171,106,5.298290812770591
172,106,5.3042097735978606
173,106,5.3101287344251302
174,106,5.3160476952524007
175,106,5.3219666560796695
176,106,5.32788561690694
177,106,5.3338045777342105
178,106,5.3397235385614792
179,106,5.3456424993887497
180,106,5.3515614602160193
181,106,5.3574804210432898
182,106,5.3633993818705585
183,106,5.369318342697829
184,106,5.3752373035250978
185,106,5.3811562643523683
186,106,5.3870752251796379
187,106,5.3929941860069084
188,106,5.3989131468341771
189,106,5.4048321076614476
190,106,5.4107510684887181
191,106,5.4166700293159868
192,106,5.4225889901432565
193,106,5.428507950970527
194,106,5.4344269117977966
195,106,5.4403458726250662
196,106,5.4462648334523367
197,106,5.4521837942796054
198,106,5.4581027551068759
199,106,5.4640217159341447
200,106,5.4699406767614152
201,106,5.4758596375886848
202,106,0
203,106,0
204,106,0
205,106,0
206,106,0
207,106,0
208,106,0
209,106,0
210,106,0
211,106,0
212,106,0
213,106,0
214,106,0
215,106,0
216,106,0
217,106,0
218,106,0
219,106,0
220,106,0
221,106,0
222,106,0
223,106,0
224,106,0
225,106,0
226,106,0
227,106,0
228,106,0
229,106,0
230,106,0
231,106,0
232,106,0
233,106,0
234,106,0
235,106,0
236,106,0
237,106,0
238,106,0
239,106,0
240,106,0
241,106,0
242,106,0
243,106,0
244,106,0
245,106,0
246,106,0
247,106,0
248,106,0
249,106,0
250,106,0
251,106,0
252,106,0
253,106,0
1,107,4.2920674721347254
2,107,4.297986432961995
3,107,4.3039053937892646
4,107,4.3098243546165342
5,107,4.3157433154438047
6,107,4.3216622762710744
7,107,4.327581237098344
8,107,4.3335001979256145
9,107,4.3394191587528841
10,107,4.3453381195801537
11,107,4.3512570804074233
12,107,4.3571760412346929
13,107,4.3630950020619634
14,107,4.369013962889233
15,107,4.3749329237165027
16,107,4.3808518845437723
17,107,4.3867708453710419
18,107,4.3926898061983115
19,107,4.3986087670255811
20,107,4.4045277278528516
21,107,4.4104466886801212
22,107,4.4163656495073917
23,107,4.4222846103346614
24,107,4.428203571161931
25,107,4.4341225319892006
26,107,4.4400414928164702
27,107,4.4459604536437398
28,107,4.4518794144710103
29,107,4.4577983752982799
30,107,4.4637173361255496
31,107,4.4696362969528192
32,107,4.4755552577800897
33,107,4.4814742186073584
34,107,4.4873931794346289
35,107,4.4933121402618985
36,107,4.4992311010891681
37,107,4.5051500619164377
38,107,4.5110690227437082
39,107,4.516987983570977
40,107,4.5229069443982475
41,107,4.5288259052255171
42,107,4.5347448660527867
43,107,4.5406638268800572
44,107,4.5465827877073268
45,107,4.5525017485345964
46,107,4.5584207093618661
47,107,4.5643396701891366
48,107,4.5702586310164053
49,107,4.5761775918436758
50,107,4.5820965526709454
51,107,4.588015513498215
52,107,4.5939344743254846
53,107,4.5998534351527551
54,107,4.6057723959800239
55,107,4.6116913568072944
56,107,4.6176103176345649
57,107,4.6235292784618336
58,107,4.6294482392891041
59,107,4.6353672001163737
60,107,4.6412861609436442
61,107,4.6472051217709129
62,107,4.6531240825981834
63,107,4.6590430434254522
64,107,4.6649620042527227
65,107,4.6708809650799923
66,107,4.6767999259072619
67,107,4.6827188867345315
68,107,4.688637847561802
69,107,4.6945568083890725
70,107,4.7004757692163412
71,107,4.7063947300436118
72,107,4.7123136908708805
73,107,4.718232651698151
74,107,4.7241516125254206
75,107,4.7300705733526911
76,107,4.7359895341799598
77,107,4.7419084950072303
78,107,4.7478274558344991
79,107,4.7537464166617696
80,107,4.7596653774890392
81,107,4.7655843383163097
82,107,4.7715032991435793
83,107,4.7774222599708489
84,107,4.7833412207981194
85,107,4.7892601816253881
86,107,4.7951791424526586
87,107,4.8010981032799283
88,107,4.8070170641071979
89,107,4.8129360249344675
90,107,4.818854985761738
91,107,4.8247739465890067
92,107,4.8306929074162772
93,107,4.8366118682435468
94,107,4.8425308290708164
95,107,4.8484497898980869
96,107,4.8543687507253566
97,107,4.8602877115526253
98,107,4.8662066723798958
99,107,4.8721256332071663
100,107,4.878044594034435
101,107,4.8839635548617055
102,107,4.8898825156889751
103,107,4.8958014765162448
104,107,4.9017204373435144
105,107,4.9076393981707849
106,107,4.9135583589980536
107,107,4.9194773198253241
108,107,4.9253962806525946
109,107,4.9313152414798633
110,107,4.9372342023071329
111,107,4.9431531631344034
112,107,4.9490721239616731
113,107,4.9549910847889427
114,107,4.9609100456162132
115,107,4.9668290064434819
116,107,4.9727479672707524
117,107,4.978666928098022
118,107,4.9845858889252916
119,107,4.9905048497525613
120,107,4.9964238105798318
121,107,5.0023427714071014
122,107,5.008261732234371
123,107,5.0141806930616406
124,107,5.0200996538889102
125,107,5.0260186147161807
126,107,5.0319375755434503
127,107,5.03785653637072
128,107,5.0437754971979896
129,107,5.0496944580252601
130,107,5.0556134188525288
131,107,5.0615323796797993
132,107,5.0674513405070689
133,107,5.0733703013343385
134,107,5.0792892621616081
135,107,5.0852082229888786
136,107,5.0911271838161474
137,107,5.0970461446434179
138,107,5.1029651054706884
139,107,5.1088840662979571
140,107,5.1148030271252276
141,107,5.1207219879524972
142,107,5.1266409487797668
143,107,5.1325599096070365
144,107,5.138478870434307
145,107,5.1443978312615757
146,107,5.1503167920888462
147,107,5.1562357529161158
148,107,5.1621547137433854
149,107,5.168073674570655
150,107,5.1739926353979255
151,107,5.1799115962251951
152,107,5.1858305570524648
153,107,5.1917495178797353
154,107,5.197668478707004
155,107,5.2035874395342745
156,107,5.2095064003615441
157,107,5.2154253611888137
158,107,5.2213443220160833
159,107,5.2272632828433538
160,107,5.2331822436706226
161,107,5.2391012044978931
162,107,5.2450201653251627
163,107,5.2509391261524323
164,107,5.2568580869797028
165,107,5.2627770478069724
166,107,5.268696008634242
167,107,5.2746149694615116
168,107,5.2805339302887822
169,107,5.2864528911160509
170,107,5.2923718519433214
171,107,5.298290812770591
172,107,5.3042097735978606
173,107,5.3101287344251302
174,107,5.3160476952524007
175,107,5.3219666560796695
176,107,5.32788561690694
177,107,5.3338045777342105
178,107,5.3397235385614792
179,107,5.3456424993887497
180,107,5.3515614602160193
181,107,5.3574804210432898
182,107,5.3633993818705585
183,107,5.369318342697829
184,107,5.3752373035250978
185,107,5.3811562643523683
186,107,5.3870752251796379
187,107,5.3929941860069084
188,107,5.3989131468341771
189,107,5.4048321076614476
190,107,5.4107510684887181
191,107,5.4166700293159868
192,107,5.4225889901432565
193,107,5.428507950970527
194,107,5.4344269117977966
195,107,5.4403458726250662
196,107,5.4462648334523367
197,107,5.4521837942796054
198,107,5.4581027551068759
199,107,5.4640217159341447
200,107,5.4699406767614152
201,107,5.4758596375886848
202,107,0
203,107,0
204,107,0
205,107,0
206,107,0
207,107,0
208,107,0
209,107,0
210,107,0
211,107,0
212,107,0
213,107,0
214,107,0
215,107,0
216,107,0
217,107,0
218,107,0
219,107,0
220,107,0
221,107,0
222,107,0
223,107,0
224,107,0
225,107,0
226,107,0
227,107,0
228,107,0
229,107,0
230,107,0
231,107,0
232,107,0
233,107,0
234,107,0
235,107,0
236,107,0
237,107,0
238,107,0
239,107,0
240,107,0
241,107,0
242,107,0
243,107,0
244,107,0
245,107,0
246,107,0
247,107,0
248,107,0
249,107,0
250,107,0
251,107,0
252,107,0
253,107,0
1,108,4.2920674721347254
2,108,4.2980160277661312
3,108,4.303964583397538
4,108,4.3099131390289438
5,108,4.3158616946603496
6,108,4.3218102502917564
7,108,4.3277588059231622
8,108,4.333707361554568
9,108,4.3396559171859739
10,108,4.3456044728173806
11,108,4.3515530284487864
12,108,4.3575015840801932
13,108,4.363450139711599
14,108,4.3693986953430048
15,108,4.3753472509744116
16,108,4.3812958066058174
17,108,4.3872443622372241
18,108,4.39319291786863
19,108,4.3991414735000358
20,108,4.4050900291314425
21,108,4.4110385847628484
22,108,4.4169871403942551
23,108,4.4229356960256609
24,108,4.4288842516570668
25,108,4.4348328072884726
26,108,4.4407813629198793
27,108,4.4467299185512852
28,108,4.452678474182691
29,108,4.4586270298140978
30,108,4.4645755854455036
31,108,4.4705241410769103
32,108,4.4764726967083153
33,108,4.482421252339722
34,108,4.4883698079711287
35,108,4.4943183636025337
36,108,4.5002669192339404
37,108,4.5062154748653471
38,108,4.512164030496753
39,108,4.5181125861281588
40,108,4.5240611417595655
41,108,4.5300096973909714
42,108,4.5359582530223772
43,108,4.5419068086537839
44,108,4.5478553642851898
45,108,4.5538039199165956
46,108,4.5597524755480014
47,108,4.5657010311794082
48,108,4.5716495868108149
49,108,4.5775981424422199
50,108,4.5835466980736266
51,108,4.5894952537050333
52,108,4.5954438093364383
53,108,4.601392364967845
54,108,4.6073409205992517
55,108,4.6132894762306567
56,108,4.6192380318620634
57,108,4.6251865874934701
58,108,4.6311351431248751
59,108,4.6370836987562818
60,108,4.6430322543876885
61,108,4.6489808100190944
62,108,4.6549293656505002
63,108,4.6608779212819069
64,108,4.6668264769133128
65,108,4.6727750325447186
66,108,4.6787235881761253
67,108,4.6846721438075312
68,108,4.690620699438937
69,108,4.6965692550703437
70,108,4.7025178107017496
71,108,4.7084663663331554
72,108,4.7144149219645621
73,108,4.720363477595968
74,108,4.7263120332273747
75,108,4.7322605888587805
76,108,4.7382091444901864
77,108,4.7441577001215931
78,108,4.7501062557529981
79,108,4.7560548113844048
80,108,4.7620033670158115
81,108,4.7679519226472165
82,108,4.7739004782786232
83,108,4.7798490339100299
84,108,4.7857975895414349
85,108,4.7917461451728416
86,108,4.7976947008042483
87,108,4.8036432564356542
88,108,4.80959181206706
89,108,4.8155403676984667
90,108,4.8214889233298726
91,108,4.8274374789612784
92,108,4.8333860345926851
93,108,4.839334590224091
94,108,4.8452831458554968
95,108,4.8512317014869035
96,108,4.8571802571183094
97,108,4.8631288127497152
98,108,4.869077368381121
99,108,4.8750259240125278
100,108,4.8809744796439345
101,108,4.8869230352753394
102,108,4.8928715909067462
103,108,4.8988201465381529
104,108,4.9047687021695578
105,108,4.9107172578009646
106,108,4.9166658134323713
107,108,4.9226143690637763
108,108,4.928562924695183
109,108,4.9345114803265897
110,108,4.9404600359579947
111,108,4.9464085915894014
112,108,4.9523571472208081
113,108,4.9583057028522139
114,108,4.9642542584836198
115,108,4.9702028141150265
116,108,4.9761513697464324
117,108,4.9820999253778382
118,108,4.9880484810092449
119,108,4.9939970366406508
120,108,4.9999455922720566
121,108,5.0058941479034633
122,108,5.0118427035348692
123,108,5.0177912591662759
124,108,5.0237398147976817
125,108,5.0296883704290876
126,108,5.0356369260604943
127,108,5.0415854816919001
128,108,5.047534037323306
129,108,5.0534825929547127
130,108,5.0594311485861185
131,108,5.0653797042175244
132,108,5.0713282598489311
133,108,5.0772768154803369
134,108,5.0832253711117428
135,108,5.0891739267431495
136,108,5.0951224823745562
137,108,5.1010710380059612
138,108,5.1070195936373679
139,108,5.1129681492687737
140,108,5.1189167049001796
141,108,5.1248652605315863
142,108,5.1308138161629921
143,108,5.136762371794398
144,108,5.1427109274258047
145,108,5.1486594830572106
146,108,5.1546080386886164
147,108,5.1605565943200231
148,108,5.166505149951429
149,108,5.1724537055828357
150,108,5.1784022612142415
151,108,5.1843508168456474
152,108,5.1902993724770541
153,108,5.1962479281084599
154,108,5.2021964837398658
155,108,5.2081450393712725
156,108,5.2140935950026783
157,108,5.2200421506340842
158,108,5.2259907062654909
159,108,5.2319392618968958
160,108,5.2378878175283026
161,108,5.2438363731597093
162,108,5.2497849287911142
163,108,5.255733484422521
164,108,5.2616820400539277
165,108,5.2676305956853335
166,108,5.2735791513167394
167,108,5.2795277069481461
168,108,5.2854762625795519
169,108,5.2914248182109578
170,108,5.2973733738423645
171,108,5.3033219294737703
172,108,5.3092704851051762
173,108,5.3152190407365829
174,108,5.3211675963679888
175,108,5.3271161519993955
176,108,5.3330647076308013
177,108,5.3390132632622072
178,108,5.3449618188936139
179,108,5.3509103745250197
180,108,5.3568589301564256
181,108,5.3628074857878323
182,108,5.3687560414192381
183,108,5.374704597050644
184,108,5.3806531526820507
185,108,5.3866017083134574
186,108,5.3925502639448624
187,108,5.3984988195762691
188,108,5.4044473752076758
189,108,5.4103959308390808
190,108,5.4163444864704875
191,108,5.4222930421018942
192,108,5.4282415977332992
193,108,5.4341901533647059
194,108,5.4401387089961126
195,108,5.4460872646275176
196,108,5.4520358202589243
197,108,5.457984375890331
198,108,5.463932931521736
199,108,5.4698814871531427
200,108,5.4758300427845494
201,108,0
202,108,0
203,108,0
204,108,0
205,108,0
206,108,0
207,108,0
208,108,0
209,108,0
210,108,0
211,108,0
212,108,0
213,108,0
214,108,0
215,108,0
216,108,0
217,108,0
218,108,0
219,108,0
220,108,0
221,108,0
222,108,0
223,108,0
224,108,0
225,108,0
226,108,0
227,108,0
228,108,0
229,108,0
230,108,0
231,108,0
232,108,0
233,108,0
234,108,0
235,108,0
236,108,0
237,108,0
238,108,0
239,108,0
240,108,0
241,108,0
242,108,0
243,108,0
244,108,0
245,108,0
246,108,0
247,108,0
248,108,0
249,108,0
250,108,0
251,108,0
252,108,0
253,108,0
1,109,4.2920674721347254
2,109,4.2980459200054852
3,109,4.3040243678762451
4,109,4.3100028157470049
5,109,4.3159812636177648
6,109,4.3219597114885255
7,109,4.3279381593592854
8,109,4.3339166072300452
9,109,4.3398950551008051
10,109,4.3458735029715649
11,109,4.3518519508423248
12,109,4.3578303987130846
13,109,4.3638088465838445
14,109,4.3697872944546043
15,109,4.3757657423253642
16,109,4.381744190196124
17,109,4.3877226380668848
18,109,4.3937010859376446
19,109,4.3996795338084045
20,109,4.4056579816791643
21,109,4.4116364295499242
22,109,4.417614877420684
23,109,4.4235933252914439
24,109,4.4295717731622037
25,109,4.4355502210329645
26,109,4.4415286689037243
27,109,4.4475071167744842
28,109,4.453485564645244
29,109,4.4594640125160039
30,109,4.4654424603867637
31,109,4.4714209082575236
32,109,4.4773993561282843
33,109,4.4833778039990433
34,109,4.489356251869804
35,109,4.495334699740563
36,109,4.5013131476113237
37,109,4.5072915954820836
38,109,4.5132700433528434
39,109,4.5192484912236033
40,109,4.525226939094364
41,109,4.531205386965123
42,109,4.5371838348358837
43,109,4.5431622827066427
44,109,4.5491407305774034
45,109,4.5551191784481633
46,109,4.5610976263189222
47,109,4.567076074189683
48,109,4.5730545220604428
49,109,4.5790329699312027
50,109,4.5850114178019625
51,109,4.5909898656727233
52,109,4.5969683135434822
53,109,4.602946761414243
54,109,4.6089252092850019
55,109,4.6149036571557627
56,109,4.6208821050265225
57,109,4.6268605528972824
58,109,4.6328390007680422
59,109,4.638817448638803
60,109,4.6447958965095619
61,109,4.6507743443803227
62,109,4.6567527922510816
63,109,4.6627312401218424
64,109,4.6687096879926022
65,109,4.6746881358633621
66,109,4.6806665837341219
67,109,4.6866450316048818
68,109,4.6926234794756416
69,109,4.6986019273464024
70,109,4.7045803752171622
71,109,4.7105588230879212
72,109,4.7165372709586819
73,109,4.7225157188294409
74,109,4.7284941667002016
75,109,4.7344726145709615
76,109,4.7404510624417213
77,109,4.7464295103124812
78,109,4.7524079581832419
79,109,4.7583864060540009
80,109,4.7643648539247616
81,109,4.7703433017955206
82,109,4.7763217496662813
83,109,4.7823001975370412
84,109,4.788278645407801
85,109,4.7942570932785609
86,109,4.8002355411493216
87,109,4.8062139890200806
88,109,4.8121924368908413
89,109,4.8181708847616003
90,109,4.824149332632361
91,109,4.8301277805031209
92,109,4.8361062283738798
93,109,4.8420846762446406
94,109,4.8480631241154004
95,109,4.8540415719861603
96,109,4.8600200198569201
97,109,4.8659984677276809
98,109,4.8719769155984398
99,109,4.8779553634692006
100,109,4.8839338113399595
101,109,4.8899122592107203
102,109,4.8958907070814801
103,109,4.90186915495224
104,109,4.9078476028229998
105,109,4.9138260506937605
106,109,4.9198044985645195
107,109,4.9257829464352803
108,109,4.9317613943060392
109,109,4.9377398421768
110,109,4.9437182900475598
111,109,4.9496967379183197
112,109,4.9556751857890795
113,109,4.9616536336598394
114,109,4.9676320815305992
115,109,4.9736105294013599
116,109,4.9795889772721198
117,109,4.9855674251428788
118,109,4.9915458730136395
119,109,4.9975243208843985
120,109,5.0035027687551592
121,109,5.0094812166259191
122,109,5.0154596644966789
123,109,5.0214381123674388
124,109,5.0274165602381995
125,109,5.0333950081089585
126,109,5.0393734559797192
127,109,5.0453519038504782
128,109,5.0513303517212389
129,109,5.0573087995919987
130,109,5.0632872474627586
131,109,5.0692656953335185
132,109,5.0752441432042792
133,109,5.0812225910750382
134,109,5.087201038945798
135,109,5.0931794868165587
136,109,5.0991579346873186
137,109,5.1051363825580784
138,109,5.1111148304288374
139,109,5.1170932782995981
140,109,5.123071726170358
141,109,5.1290501740411178
142,109,5.1350286219118777
143,109,5.1410070697826384
144,109,5.1469855176533974
145,109,5.1529639655241581
146,109,5.1589424133949171
147,109,5.1649208612656778
148,109,5.1708993091364377
149,109,5.1768777570071975
150,109,5.1828562048779574
151,109,5.1888346527487181
152,109,5.1948131006194771
153,109,5.2007915484902378
154,109,5.2067699963609977
155,109,5.2127484442317567
156,109,5.2187268921025174
157,109,5.2247053399732772
158,109,5.2306837878440371
159,109,5.2366622357147969
160,109,5.2426406835855568
161,109,5.2486191314563166
162,109,5.2545975793270774
163,109,5.2605760271978363
164,109,5.2665544750685971
165,109,5.272532922939356
166,109,5.2785113708101168
167,109,5.2844898186808766
168,109,5.2904682665516365
169,109,5.2964467144223963
170,109,5.3024251622931571
171,109,5.308403610163916
172,109,5.3143820580346768
173,109,5.3203605059054357
174,109,5.3263389537761965
175,109,5.3323174016469563
176,109,5.3382958495177162
177,109,5.344274297388476
178,109,5.3502527452592368
179,109,5.3562311931299957
180,109,5.3622096410007556
181,109,5.3681880888715163
182,109,5.3741665367422753
183,109,5.380144984613036
184,109,5.386123432483795
185,109,5.3921018803545557
186,109,5.3980803282253156
187,109,5.4040587760960754
188,109,5.4100372239668353
189,109,5.416015671837596
190,109,5.421994119708355
191,109,5.4279725675791157
192,109,5.4339510154498747
193,109,5.4399294633206354
194,109,5.4459079111913953
195,109,5.4518863590621551
196,109,5.457864806932915
197,109,5.4638432548036748
198,109,5.4698217026744347
199,109,5.4758001505451954
200,109,0
201,109,0
202,109,0
203,109,0
204,109,0
205,109,0
206,109,0
207,109,0
208,109,0
209,109,0
210,109,0
211,109,0
212,109,0
213,109,0
214,109,0
215,109,0
216,109,0
217,109,0
218,109,0
219,109,0
220,109,0
221,109,0
222,109,0
223,109,0
224,109,0
225,109,0
226,109,0
227,109,0
228,109,0
229,109,0
230,109,0
231,109,0
232,109,0
233,109,0
234,109,0
235,109,0
236,109,0
237,109,0
238,109,0
239,109,0
240,109,0
241,109,0
242,109,0
243,109,0
244,109,0
245,109,0
246,109,0
247,109,0
248,109,0
249,109,0
250,109,0
251,109,0
252,109,0
253,109,0
1,110,4.2920674721347254
2,110,4.2980761141866504
3,110,4.3040847562385762
4,110,4.3100933982905012
5,110,4.3161020403424271
6,110,4.322110682394352
7,110,4.3281193244462779
8,110,4.3341279664982029
9,110,4.3401366085501287
10,110,4.3461452506020537
11,110,4.3521538926539796
12,110,4.3581625347059045
13,110,4.3641711767578304
14,110,4.3701798188097554
15,110,4.3761884608616812
16,110,4.3821971029136062
17,110,4.3882057449655321
18,110,4.394214387017457
19,110,4.4002230290693829
20,110,4.4062316711213079
21,110,4.4122403131732337
22,110,4.4182489552251587
23,110,4.4242575972770846
24,110,4.4302662393290095
25,110,4.4362748813809354
26,110,4.4422835234328604
27,110,4.4482921654847862
28,110,4.4543008075367112
29,110,4.4603094495886371
30,110,4.466318091640562
31,110,4.472326733692487
32,110,4.4783353757444129
33,110,4.4843440177963387
34,110,4.4903526598482637
35,110,4.4963613019001887
36,110,4.5023699439521145
37,110,4.5083785860040404
38,110,4.5143872280559645
39,110,4.5203958701078903
40,110,4.5264045121598162
41,110,4.5324131542117421
42,110,4.5384217962636662
43,110,4.544430438315592
44,110,4.5504390803675179
45,110,4.5564477224194437
46,110,4.5624563644713678
47,110,4.5684650065232937
48,110,4.5744736485752195
49,110,4.5804822906271454
50,110,4.5864909326790695
51,110,4.5924995747309953
52,110,4.5985082167829212
53,110,4.6045168588348471
54,110,4.6105255008867712
55,110,4.616534142938697
56,110,4.6225427849906229
57,110,4.6285514270425479
58,110,4.6345600690944728
59,110,4.6405687111463987
60,110,4.6465773531983245
61,110,4.6525859952502495
62,110,4.6585946373021745
63,110,4.6646032793541004
64,110,4.6706119214060262
65,110,4.6766205634579503
66,110,4.6826292055098762
67,110,4.688637847561802
68,110,4.6946464896137279
69,110,4.7006551316656529
70,110,4.7066637737175778
71,110,4.7126724157695037
72,110,4.7186810578214295
73,110,4.7246896998733536
74,110,4.7306983419252795
75,110,4.7367069839772054
76,110,4.7427156260291312
77,110,4.7487242680810553
78,110,4.7547329101329812
79,110,4.760741552184907
80,110,4.766750194236832
81,110,4.772758836288757
82,110,4.7787674783406828
83,110,4.7847761203926087
84,110,4.7907847624445337
85,110,4.7967934044964586
86,110,4.8028020465483845
87,110,4.8088106886003104
88,110,4.8148193306522353
89,110,4.8208279727041603
90,110,4.8268366147560862
91,110,4.832845256808012
92,110,4.838853898859937
93,110,4.844862540911862
94,110,4.8508711829637878
95,110,4.8568798250157137
96,110,4.8628884670676387
97,110,4.8688971091195636
98,110,4.8749057511714895
99,110,4.8809143932234154
100,110,4.8869230352753394
101,110,4.8929316773272653
102,110,4.8989403193791912
103,110,4.904948961431117
104,110,4.910957603483042
105,110,4.916966245534967
106,110,4.9229748875868928
107,110,4.9289835296388178
